thumb href,tagItemTitle href,speakerName,genericItemIntroText,specialty_codes href,specialty_codes,specialty_codes href (2),specialty_codes (2),genericItemIntroText (2),specialty_codes href (3),specialty_codes (3),specialty_codes href (4),specialty_codes (4),specialty_codes href (5),specialty_codes (5),specialty_codes href (6),specialty_codes (6),specialty_codes href (7),specialty_codes (7),specialty_codes href (8),specialty_codes (8),specialty_codes href (9),specialty_codes (9),genericItemIntroText (3),genericItemIntroText (4),priceRange
https://www.ovations.com.au/speakers/anna-coren,https://www.ovations.com.au/speakers/anna-coren,Anna Coren,"Anna Coren is a reporter for Seven News and Today Tonight, and presenter of Today Tonight's east coast Summer Edition. Anna launched her on-air role with the Seven Network when she presented Late News Updates and began hosting the east coast Summer Edition of Today Tonight. Anna came to Sydney in 1999 to work for National Nine News on the demanding overnight shift. She worked midnight to dawn ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Current%20Affairs,CURRENT AFFAIRS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/chris-cormack,https://www.ovations.com.au/speakers/chris-cormack,Chris Cormack,"Chris has extensive experience in the creation of appropriate strategic and well-executed advertising and collateral material. Over the years Chris has managed a diversity of media on behalf of clients including, direct mail, email marketing, information memoranda, prospectuses, annual reports, web development and radio and TV commercials targeting the Baby Boomer market. ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speaker-filter-search-results/speakers/Generations,GENERATIONS,,https://www.ovations.com.au/speakers/marketing,MARKETING,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/john-coutis,https://www.ovations.com.au/speakers/john-coutis,John Coutis,"John P. Coutis is an exceptional person. Born with a severe disability that rendered his legs useless, John defied medical opinion by refusing to die. Today John speaks all around the world to tens of thousands, very enthusiastic and eager people, whom he leaves breathless. John was a guest speaker at the 1997 World Masters of Business Seminar where he shared the day with some of the world's fore ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/perry-cross,https://www.ovations.com.au/speakers/perry-cross,Perry Cross,"A rugby tackle in 1994, at the age of 19, left Perry Cross a profoundly disabled quadriplegic, unable to move and on a life support machine... with a team of around-the-clock medical carers at his side. Faced with a life of oblivion - he made an immensely courageous choice to 'get moving'. At only 30 years of age, Perry has become one of Australia's most inspirational speakers. Ironically, anybod ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,https://www.ovations.com.au/speakers/change,CHANGE,,https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/nola-diamantopoulos,https://www.ovations.com.au/speakers/nola-diamantopoulos,Nola Diamantopoulos,"Nola Diamantopoulos is the creator and facilitator of the Creative Corporates Art & Thinking programs. Once a worldwide Tax Manager in the oil & gas industry, her life since then is now inspired by art, creativity, education and facilitation. Nola Diamantopoulos, facilitator of creativity, is best known for her fresh, interactive and fun-filled workshops where keynote is anything but tradition ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Creative%20Thinking,CREATIVE THINKING,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/tara-diversi,https://www.ovations.com.au/speakers/tara-diversi,Tara Diversi,"Tara Diversi is a down-to-earth, positive and empowering speaker who lives in the real world. Tara has been a professional athlete, award-winning writer, specialist dietitian, counselor, executive coach and director of a successful small business. Currently, she is helping people and organisations thrive in today's environment. Tara is fascinated with how people work, how to engage them and how to ...",https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/shannon-dolan,https://www.ovations.com.au/speakers/shannon-dolan,Shannon Dolan,"Shannon Dolan specialises in corporate performance skills including elite presentation skills, physical presence, impact, creative team building, image, and people branding. She has a BA in Performance and Psychology from UCLA, a Post-Graduate degree in Movement & Direction from NIDA, and a Masters in Theatre from UNSW. Shannon leads group seminars and coaches individuals of all levels up to CEO, ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speaker-filter-search-results/speakers/Personal%20Development,PERSONAL DEVELOPMENT,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,3500-5000
https://www.ovations.com.au/speakers/rodney-eade,https://www.ovations.com.au/speakers/rodney-eade,Rodney Eade,"Played AFL for Hawthorn from 1976 to 1987 and is now coaching the Western Bulldogs in Melbourne. Rodney took over the reins from Ron Barassi as Head Coach at Sydney in 1996, and was the most successful coach of the Swans since Jack Bissett in the 1930's. Rodney's leadership, team building and motivational skills are infused into his addresses, leaving audiences with a positive and refreshed atti ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/sport,SPORT,,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/will-elrick,https://www.ovations.com.au/speakers/will-elrick,Will Elrick,"Will has climbed, trekked and travelled to some of the highest and isolated rugged places in the world, with only the use of one leg and his crutches. He is also the first person to receive the status of black belt in Wing Chun completely with one leg, and performing as if he had two. Will has just returned from completing the Kokoda track, with his team raising over $25,000 for the White Ribbon F ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speaker-filter-search-results/speakers/Adversity,ADVERSITY,,https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/amy-erbacher,https://www.ovations.com.au/speakers/amy-erbacher,Amy Erbacher,"Prior to working exclusively for Fox 8, Amy presented for Fox Sports, hosted the sports based show ""Chilly Factor"" and was a presenter on ""Spin"", which was a youth lifestyle show. Amy has also worked with a number of charities such as Breast Cancer Awareness Week, the Starlight Foundation, the Shepherds Centre and the Children's Variety Club. Amy is a qualified Aesthetician- a specialist in the s ...",https://www.ovations.com.au/speakers/celebrity,CELEBRITY,https://www.ovations.com.au/speakers/health-lifestyle,HEALTH AND WELLNESS,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/frank-farina,https://www.ovations.com.au/speakers/frank-farina,Frank Farina,"Frank Farina was coach of the the Socceroos for 6 years and one of Australia's greatest soccer players. With the Soccer World Cup fast approaching should your clients be tired of re-treading the same old sports personalities, why not consider the well spoken, confident, soccer expert. Frank Farina is an erudite, competent and entertaining public speaker who is able to hold an audience of 500 with ...",https://www.ovations.com.au/speakers/leadership,LEADERSHIP,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,,https://www.ovations.com.au/speakers/sport,SPORT,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/lee-featherby,https://www.ovations.com.au/speakers/lee-featherby,Lee Featherby,"We've all sat through painful PowerPoint presentations...commonly referred to by ""Death by PowerPoint"" and thought, how can they do that? Maybe we've been guilty of creating those presentations? But it may also be true that WE have given presentations where we just haven't got our point across. Lee Featherby is someone who's been immersed in business and presentations since 1982 when he was workin ...",https://www.ovations.com.au/speakers/communication,COMMUNICATION,https://www.ovations.com.au/speakers/marketing,MARKETING,,https://www.ovations.com.au/speaker-filter-search-results/speakers/Presentation%20Skills,PRESENTATION SKILLS,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/allan-fels,https://www.ovations.com.au/speakers/allan-fels,Allan Fels,"Professor Allan Fels is an Australian economist, lawyer and public servant. He was most widely known in his role as chairman of the Australian Competition and Consumer Commission (ACCC) from its inception in 1995 until 30 June 2003. Upon his retirement from the ACCC he became foundation Dean of the Australia and New Zealand School of Government (ANZSOG), a position which he continues to hold. He i ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/economics-business,ECONOMICS / BUSINESS,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/peter-fenton,https://www.ovations.com.au/speakers/peter-fenton,Peter Fenton,"Sports Author, Rugby Coach & Rugby's 'unofficial poet laureate' One of Australia's most entertaining sports characters. Fenton is a highly regarded solo speaker and because of his popularity with players from Wallabies down to club players, Fenton also works exceptionally well in the role of interviewer/compere. ...",https://www.ovations.com.au/speakers/entertainment,ENTERTAINMENT,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/michelle-ferris,https://www.ovations.com.au/speakers/michelle-ferris,Michelle Ferris,"Michelle Ferris was the sensation of the Australian cycling team at the 1996 Atlanta Olympic Games and the 2000 Sydney Olympic Games. However her two Silver medal winning performances came as no surprise to the national coaching staff who knew that Michelle was capable of such world beating performances. Although Michelle only left the junior ranks in 1995, she is already a veteran of internationa ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Olympics,OLYMPICS,https://www.ovations.com.au/speakers/sport,SPORT,,,,,,,,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/nic-feteris,https://www.ovations.com.au/speakers/nic-feteris,Nic Feteris,"Nic speaks about climbing and jumping off mountains (plus other awe-inspiring pinnacles, like the Statue of Liberty) in terms of the teamwork, planning, risk management and solution selling that makes his adventures achievable. He does so while demonstrating the pioneering spirit, tenacity, and sheer determination that are very often necessary to transform our dreams, visions or ideas into reality ...",https://www.ovations.com.au/speaker-filter-search-results/speakers/Adventurer,ADVENTURER,https://www.ovations.com.au/speakers/leadership,LEADERSHIP,,https://www.ovations.com.au/speakers/motivation-inspiration,MOTIVATION / INSPIRATION,https://www.ovations.com.au/speakers/sales,SALES,https://www.ovations.com.au/speakers/teambuilding,TEAMBUILDING,,,,,,,,,,,3500-5000
https://www.ovations.com.au/speakers/marty-fields,https://www.ovations.com.au/speakers/marty-fields,Marty Fields,"His excellent work ethic, commitment to quality and service - combined with his high profile generated by extensive television work - make Marty a smart choice for your next corporate gathering. As a Comedian, Marty is a rapid-fire power station of material and one of the genuine big guns on the Australian comedy circuit. Recently nominated for a Mo Award as the best stand-up comic in Australia, ...",https://www.ovations.com.au/speakers/after-dinner,AFTER DINNER,https://www.ovations.com.au/speakers/comedy,COMEDY,,https://www.ovations.com.au/speakers/master-of-ceremonies,MASTER OF CEREMONIES,,,,,,,,,,,,,,,3500-5000
